id,paragraph,problems,question_plus,hint
generation-for-nlp-975_aug,"""넓고 무한한 미래는 위대한 미국의 시대가 될 것이다. 많은 나라로 구성된 나라는 거대한 공간과 시간의 영역에서 인류에게 신성한 원칙의 탁월함을 현시하고, 가장 고귀하며 거룩하고 참된 자를 숭배하고자 역대 바쳐진 가장 고귀한 성전을 지상에 세우는 운명을 부여받았다. 그 바닥은 반구가 될 것이다. 그 지붕은 별 가득한 하늘의 창공이 될 것이며, 그 집합은 행복한 수백만으로 구성되고 주인을 부르지 않고 형제애의 법칙이자 '인간 사이의 평화와 선의'의 법인 신의 자연과 도덕적 평등 법칙에 따라 통치하는 많은 공화국의 동맹이 되리라."" 존 L. 오설리번, ""미래의 위대한 국가"", 1839년","{'question': '질문: 존 L. 오설리번이 미래의 미국에 대해 언급한 주요 특징은 무엇입니까?', 'choices': ['미국이 다른 나라들에 비해 기술적으로 우위에 있을 것이다.', '나라는 인류에게 신성한 원칙을 전할 운명을 가졌다.', '미국은 세계에서 가장 큰 경제 대국이 될 것이다.', '인구 밀도가 높아져 도시화가 진행될 것이다.', '문화적 다양성이 약화되고 동질성이 강화될 것이다.'], 'answer': 2}",,"단락에서는 미국이 인류에게 중요한 원칙을 전하고, 많은 공화국의 동맹으로서 형제애와 평화를 강조하겠다는 내용이 담겨 있습니다."
generation-for-nlp-976_aug,"종교적 직업과 예배에서 양심의 자유가 제한된다면 시민의 자유를 최대한 누리더라도 진정으로 행복할 수 있는 자는 없기 때문입니다. 그리고 전능하신 하나님은 양심의 유일한 주이시며, 빛과 영의 아버지이자, 지성인을 계몽하고 사람들의 이해를 설득하고 확신을 주는 모든 신성한 지식, 신앙, 예배의 입안자이자 대상이십니다. 저는 이로써 이 지역에 거주하는 그 누구도, 세계의 창조자, 유지자, 통치자이신 전능하신 하나님께 고백하고 믿으며, 시민 정부 아래서 조용히 생활할 의무가 있다고 공언하는 자는, 어떤 경우에도 자신의 양심적인 설득이나 관행으로 인해 자신의 인격이나 재산이 타락하거나 피해를 입어서는 안 되며, 종교적 예배, 장소, 사역을 빈번히 하거나 유지할 것을 자신의 정신에 반대하여 강요받아서는 안 됨을 인정하고 선언합니다.","{'question': '질문: 전능하신 하나님이 인간에게 주시는 가장 중요한 가치로 강조된 것은 무엇인가요?', 'choices': ['정치적 권력', '양심의 자유', '경제적 발전', '교육의 중요성', '사회적 지위'], 'answer': 2}",,"단락에서는 양심의 자유가 제한될 경우 시민의 진정한 행복이 위협받는다고 언급되고 있으며, 하나님은 양심의 유일한 주권자로 소개되고 있습니다."
generation-for-nlp-977_aug,"""우리는 공교육 분야에서 '분리하되 평등'이라는 원칙이 설 자리가 없다는 결론을 내렸다. 분리된 교육시설은 본질적으로 불평등하다. 따라서 우리는 이로 인해 소송을 제기한 원고 및 기타 유사한 상황에 처한 사람들은 분리로 인해 수정헌법 제14조로 보장된 법률의 동등한 보호를 받지 못한다고 판단한다."" 브라운(Brown) 대 교육위원회, 1954년","{'question': '질문: 브라운 대 교육위원회 판결이 주로 다루고 있는 주제는 무엇인가요?', 'choices': ['여성의 교육 기회', '인종 차별과 학교 분리', '고등 교육의 접근성', '교육 재정 지원', '장애인 교육 권리'], 'answer': 2}",,"이 판결은 미국의 공교육에서 인종 분리의 부당함을 인정하며, 헌법 제14조에 보장된 동등한 보호를 위반한다고 판결하였습니다."
generation-for-nlp-978_aug,"""300여년 전 식민지 시대 미국 연방의 기반이 놓인 이래 우리 해안에 새로 온 사람을 대상으로 끊임없는 불만과 다소 격렬한 박해가 이루어져 왔다. 또한 1840년경 의회 보고서에는 영국인, 스코틀랜드인, 웨일스인 이민자를 극빈자, 범죄자 등이라며 비난하는 내용이 가득하다. 아일랜드계와 독일계 디트로이트 노인들은 1840년부터 수십 년 동안 고국의 시민적, 인종적, 종교적 박해를 피해 건너온 아일랜드계와 독일계의 거대한 물결에 맞서 맹렬하고 장황한 비난과 선전을 벌였다고 했다. 큐 클럭스 클랜의 직계 조상인 ""무지당(Know-Nothings)""은 아일랜드인과 독일인을 잡종, 쓰레기, 외국인, 우리 기관에 대한 위협이라며 영광스러운 역사와 조상을 자랑하는 다른 훌륭한 코카서스 인종의 일족이 오늘날 비난을 받고 있는 것과 마찬가지로 신랄히 비난했다…. 그러나 오늘날 인종적 나병환자는 이탈리아인, 스페인인, 폴란드인, 유대인, 그리스인, 러시아인, 발칸인 등이다…. 이 법안에서 우리는 최악의 인종차별을 발견한다. 10년마다 실시하는 인구 조사에서 84년 전으로 돌아가려는 고의적인 시도인데, 특히 최근 세계대전 동맹국인 폴란드와 이탈리아에 타격을 가하고자 동유럽과 남부 유럽 민족을 겨냥한 듯하다."" 로버트 H. 클랜시(Robert H. Clancy), 의회 기록, 68차 의회, 1차 회기, 1924년","{'question': '질문: 19세기 중반 미국 사회에서 아일랜드계와 독일계 이민자들이 직면한 주요한 문제는 무엇이었습니까?', 'choices': ['고국의 민주주의 회복', '경제적 기회 부족', '인종적 박해와 차별', '언어 장벽 문제', '교육 접근성 부족'], 'answer': 3}",,"지문에서는 아일랜드계와 독일계 이민자들이 고국의 박해를 피해 미국에 온 것이 언급되어 있으며, 이들은 당시 사회에서 격렬한 비난과 차별의 대상이 되었다고 나와 있습니다."
generation-for-nlp-979_aug,“나는 한 때 억압의 도구였고 바보처럼 녹색이었다 독점 기업들은 담합해 나 같은 촌뜨기를 짓밟았다. “철도 기업과 오랜 당 간부들은 달콤한 합의를 이루었다 그리고 나 같은 촌뜨기를 짓밟는 일은 쉬울 거라고 생각했다. ––“촌뜨기”,"{'question': '질문: 19세기 후반의 미국 경제가 농민과 노동자들에게 미친 영향은 무엇인가요?', 'choices': ['대기업의 확장은 저임금 노동의 증가로 이어졌다.', '농민들은 자유롭게 시장에서 상품을 거래할 수 있었다.', '새로운 기술 도입으로 인해 농업 생산성이 급격히 향상되었다.', '대중의 반발로 인해 대기업이 모든 산업을 장악했다.', '정부는 대기업과 농민 간의 갈등을 중재하는 역할을 했다.'], 'answer': 1}",,"단락에서 언급된 '억압의 도구'와 '독점 기업'들은 당시 농민들과 노동자들이 겪었던 경제적 어려움을 나타냅니다. 철도 기업과 대기업은 저임금 노동을 활용해 농민들과 소규모 사업자들에게 상당한 압박을 가했으며, 이는 사회적 갈등과 저항을 일으키는 원인이 되었습니다."
generation-for-nlp-981_aug,"대형 신발 공장 파업 중 헐 하우스에서 열린 소녀 노동자 모임에서 진행된 토론을 통해, 가장 쉽게 겁먹고 항복한 파업 노동자는 당연히 식비를 내는 소녀들이었으며, 지나치게 뒤처지면 퇴출될까봐 두려웠음이 분명해졌다. 특별한 고난이 있었던 사건을 낭독한 후 그중 하나는 이렇게 외쳤다. ""우리만의 기숙 클럽이 있어 이럴 때 서로 돕는다면 좋지 않을까?"" 그 후 사건은 빠르게 진행되었다. 우리는 ... 그러한 사업의 어려움과 장점을 모두 논했고, 1891년 5월 1일 헐 하우스 근처에 두 개의 편안한 아파트를 임대하고 가구를 놓았다. 복지관은 가구를 책임지고 첫 달 임대료를 지불했지만, 이후에는 회원들이 직접 클럽을 관리했다.… 3년차 말, 클럽은 원래 건물에 있던 아파트 6개를 모두 점유했으며 회원 수는 50명이었다.","{'question': '질문: 헐 하우스에서의 소녀 노동자 모임의 주요 목적은 무엇이었나요?', 'choices': ['노동 조건 개선을 위한 협력', '새로운 신발 디자인 개발', '파업 중인 남성 노동자 지원', '사회 복지 정책 수립', '재정 자문 받기'], 'answer': 1}",,"이 단락에서는 헐 하우스에서 소녀 노동자들이 모여 서로의 어려움에 대해 논의하고, 공동체를 통해 서로 돕는 방법을 모색했다는 내용이 강조되고 있습니다. 이러한 맥락에서 그들의 주된 목적은 노동 조건을 개선하기 위한 협력이었음을 알 수 있습니다."
generation-for-nlp-982_aug,"""링컨은 노예제를 강력하게 반대했으나 노예제 폐지론자나 급진 공화당원도 아니었고 자신이 그렇다고 주장한 적도 없다. 링컨은 ‘어디에 있건 모든 사람은 자유로울 수 있다’는 개인적 소망을 자주 언급했으나 남부의 노예 재산권을 인정한 헌법 및 법률 체제에서 자신의 입법자, 의원이자 대통령으로서의 공식적인 의무와 소망의 구분을 명확히 했습니다. 노예해방 선언문을 발표한 후에도 점진적 폐지를 선호한다는 입장을 계속 밝혔다. 그의 인종적 견해는 남북전쟁 중 바뀌었으나 결코 프레더릭 더글러스나 웬델 필립스 같은 노예폐지론자, 찰스 섬너 같은 급진적 공화당원처럼 원칙을 지키는 평등주의자였던 적이 없다. —에릭 포너, 불타는 재판, 2010년","{'question': '질문: 링컨 대통령의 개인적 소망과 공식적인 입장 간의 차이는 무엇이었습니까?', 'choices': ['링컨은 개인적으로 모든 사람이 자유로워야 한다고 믿었지만, 법적으로는 노예 제도를 인정했습니다.', '링컨은 노예 제도를 완전하게 폐지해야 한다고 주장했습니다.', '링컨은 북부연합의 경제적 이익을 우선시했습니다.', '링컨은 모든 인종의 평등을 주장하는 급진 공화당원의 일원이었습니다.', '링컨은 국회의원으로서 노예 해방을 반대했습니다.'], 'answer': 1}",,"링컨은 개인적으로는 모든 사람이 자유로워야 한다고 생각했으나, 그 당시의 법체계와 헌법 때문에 공식적인 자리에서는 노예 재산권을 인정해야 했습니다. 그의 입장은 점진적인 노예 폐지를 지향하면서도 법적인 의무를 명확히 구분했습니다."
generation-for-nlp-983_aug,"""오명으로 남을 어제 1941년 12월 7일 미국은 일본 제국의 해공군으로부터 갑작스럽고 고의적인 공격을 받았습니다. 미국은 일본과 평화를 유지했고 일본 요청에 따라 태평양 평화 유지를 위해 일본 정부 및 천황과 여전히 대화를 나누는 중이었습니다. 실제 일본 공군 비행대의 폭격 개시 한 시간 후… 주미 일본 대사와 그 동료는 최근 미국의 전언에 대한 공식 답변을 국무장관에게 전달했습니다. 이 답변에는 기존 외교 협상을 계속하는 일이 무익해 보인다고 명시는 되어 있지만 전쟁이나 무력 공격에 대한 위협이나 암시는 포함되어 있지 않고… 어제의 공격은… 미 해군과 군대에 심각한 피해를 입혔습니다. 매우 많은 미국인이 생명을 잃었습니다. 또한 미국 선박이 공해에서 어뢰로 격침당했다는 보고를 받았습니다.... 저는 육해군의 총사령관으로서 조국 방어를 위해 모든 조치를 취할 것을 지시했습니다."" 프랭클린 D. 루즈벨트 대통령, 라디오 연설, 1941년 12월 8일","{'question': '질문: 진주만 공격 이후 미국의 군사적 대응에서 중요한 결정은 무엇이었습니까?', 'choices': ['미국은 군사 동맹국을 수집하자고 결의했다.', '모든 해양 무역을 중단하기로 결정했다.', '미국 육해군의 방어력을 강화하기로 했다.', '일본 정부와 다시 평화 회담을 시작하기로 했다.', '국제 연합을 구성하자는 제안을 했다.'], 'answer': 3}",,프랭클린 D. 루즈벨트 대통령은 라디오 연설에서 군을 조직하고 조국 방어를 위한 조치를 취하겠다고 밝혔다. 이는 공격에 대한 즉각적인 군사적 대응을 의미합니다.
generation-for-nlp-984_aug,"""이 법이 통과된 이후 누구든 흑인이나 흑인 혼혈을 평생 노예나 하인으로 부릴 목적, 혹은 어떤 용어를 사용하든 무력이나 폭력으로 판매 또는 처분하거나, 판매의 원인이 되거나, 구류 또는 억류하거나, 구류나 억류의 원인이 되게 할 목적 또는 의도로 납치하거나, 이동하거나, 납치당하게 하거나, 이동당하게 하거나, 사기나 허위로 유혹하거나, 유혹당하게 하거나, 또는 탑치하거나, 이동하거나, 유혹하려는 목적으로 여하한 흑인이나 흑인 혼혈을 이 영연방 일부에서 여하한 다른 지역이나 이 영연방 외부로 데려간다면 그러한 사람 모두는 물론 조력자나 방조자 역시 적절한 관할권이 있는 영연방 법원에서 중범죄로 유죄 판결을 받는다."" —1826년 펜실베니아 법률 발췌","{'question': '질문: 이 법이 제정된 1826년의 사회적 배경은 무엇인가요?', 'choices': ['프랑스 혁명과의 연관성', '흑인 인권에 대한 주요 요구가 급증한 시기', '산업화로 인한 도시화 문제', '여성 참정권 운동의 시작', '동북부와 동남부 간의 정치적 갈등'], 'answer': 2}",,"1826년은 미국에서 노예제 폐지 운동이 증가하고 있던 시기로, 특히 북부에서는 흑인 인권에 대한 요구가 커지고 있었습니다. 이 법은 흑인을 억압하고 노예제도를 유지하려는 시도와 이에 대한 반발을 반영합니다."
generation-for-nlp-985_aug,"""넓고 무한한 미래는 위대한 미국의 시대가 될 것이다. 많은 나라로 구성된 나라는 거대한 공간과 시간의 영역에서 인류에게 신성한 원칙의 탁월함을 현시하고, 가장 고귀하며 거룩하고 참된 자를 숭배하고자 역대 바쳐진 가장 고귀한 성전을 지상에 세우는 운명을 부여받았다. 그 바닥은 반구가 될 것이다. 그 지붕은 별 가득한 하늘의 창공이 될 것이며, 그 집합은 행복한 수백만으로 구성되고 주인을 부르지 않고 형제애의 법칙이자 '인간 사이의 평화와 선의'의 법인 신의 자연과 도덕적 평등 법칙에 따라 통치하는 많은 공화국의 동맹이 되리라."" 존 L. 오설리번, ""미래의 위대한 국가"", 1839년","{'question': ""질문: 위 단락에서 강조하는 '형제애의 법칙'이 의미하는 바는 무엇인가요?"", 'choices': ['국가 간의 군사적 동맹을 통한 비극적 상황의 회피', '개인의 자아 실현과 자율성을 중시하는 사회적 규범', '인류 상호 간의 평화롭고 조화로운 관계의 구축', '종교적 교리에 따른 사회적 계층의 인정', '시장 경제의 자유로운 경쟁을 통한 발전'], 'answer': 3}",,"단락에서는 '인간 사이의 평화와 선의 법칙'을 강조하며, 이는 서로를 존중하고 협력하는 관계를 통해 형제애가 이루어진다는 의미를 포함하고 있습니다."
