id,paragraph,problems,question_plus,hint
generation-for-nlp-817_aug,에이브라함 매슬로우(Abraham Maslow)는 어떤 동기가 다른 동기보다 생존에 더 중요하다는 개념을 제안했습니다.,"{'question': '질문: 매슬로우의 욕구 위계 이론에서 생존을 위한 가장 기본적인 욕구는 무엇입니까?', 'choices': ['자아실현', '존중', '사랑과 소속', '생리적 요구', '안전'], 'answer': 4}",,"매슬로우는 자신의 이론에서 생리적 요구가 가장 기본적인 욕구로, 이는 생존에 필수적인 요소들(식사, 수면 등)을 포함합니다. 생리적 요구가 충족되지 않으면 인간은 사회적 관계나 자아 실현과 같은 더 높은 단계의 욕구를 추구할 수 없다는 점을 기억하세요."
generation-for-nlp-818_aug,"전미학교심리학자협회(National Association of School Psychologists, NASP)에서 출판한 ‘학교 심리학에서의 슈퍼비전(Supervision in School Psychology)’에 대한 입장문에 따르면.","{'question': '질문: 학교 심리학자의 슈퍼비전 과정에서 고려해야 할 주요 윤리적 원칙은 무엇인가요?', 'choices': ['고객의 개인정보 보호와 비밀 유지', '슈퍼바이저의 권한 남용', '모든 학생에게 동일한 접근성을 제공하는 것', '개인적 감정을 기준으로 한 평가', '다양한 문화적 배경에 대한 무관심'], 'answer': 1}",,"학교 심리학자의 근본적인 책임 중 하나는 학생과 가족의 개인 정보를 보호하고 비밀을 유지하는 것입니다. 이러한 윤리적 기준은 슈퍼비전 과정에서도 반드시 준수되어야 하며, 이는 학생의 심리적 안전과 신뢰 형성에 꼭 필요합니다."
generation-for-nlp-819_aug,시나리오: 후반기 자신의 고전적 조건화 실험에서 파블로프(Ivan Pavlov)의 개는 초인종 소리나 누군가 실수로 물잔을 부딪히는 소리 등 종소리와 유사한 소리를 들을 때마다 침을 흘리기 시작했습니다.,"{'question': '질문: 다음 상황에서 파블로프의 개가 침을 흘리는 원인을 가장 잘 설명하는 개념은 무엇입니까?', 'choices': ['자극 일반화', '자극 회복', '조건 반응', '무조건 반응', '자동적 반응'], 'answer': 3}",,파블로프의 실험에서 종소리와 같은 조건 자극이 무조건 자극과 연관되어 개가 침을 흘리는 반응은 '조건 반응'으로 정의됩니다. 이는 고전적 조건화에서 자극에 대한 특정 행동의 학습 과정을 나타냅니다.
generation-for-nlp-820_aug,Sal은 처음으로 Petunia를 만납니다. 그녀는 외향적이고 재미있는 성격입니다. Sal은 Petunia가 재미있는 사람이라는 생각을 가지고 헤어지지만 실제로 Petunia는 방금 복권에 당첨되었기 때문에 일시적으로 기뻐하는 것입니다.,"{'question': '질문: Sal이 Petunia를 재미있다고 생각한 이유는 무엇인가요?', 'choices': ['Petunia의 외향적인 성격 때문', 'Sal의 개인적인 경험 때문', 'Petunia의 복권 당첨 때문', 'Sal의 친구가 Petunia를 추천했기 때문', 'Petunia가 Sal에게 직접 농담을 했기 때문'], 'answer': 1}",,"Sal이 Petunia를 만났을 때, Petunia의 외향적이고 재미있는 성격이 Sal에게 긍정적인 인상을 주었습니다. 하지만 Petunia의 기쁨은 복권 당첨과 관련이 있어, Sal의 첫 인상은 Petunia의 진정한 성격을 반영하지 않을 수 있습니다."
generation-for-nlp-821_aug,교육평가(universal screening) 자료에 따르면 ‘학교의 학업성취목표’(school competencies)를 제대로 충족하는 학생이 거의 없는 경우 다음 중 무엇을 수행해야 합니까?,"{'question': '질문: 학교의 학업성취목표를 달성하기 위해 필요한 지원 방안은 무엇인가요?', 'choices': ['교사 훈련 프로그램을 강화해야 합니다.', '학생들의 흥미를 유도할 수 있는 활동을 추가해야 합니다.', '국가적 차원에서 새로운 교육 커리큘럼을 도입해야 합니다.', '부모와의 소통을 증진하여 가정에서의 학습 환경을 개선해야 합니다.', '평가 시스템을 완전히 재설계해야 합니다.'], 'answer': 2}",,학생들의 학업성취목표 달성을 높이기 위해서는 그들의 흥미를 유도할 수 있는 다양한 학습 활동과 프로그램을 개발하고 적용하는 것이 효과적입니다. 이는 자기주도적인 학습과 긍정적인 학습 태도를 형성하는 데 중요한 역할을 합니다.
generation-for-nlp-822_aug,모든 공공기관은 다음 윤리지침을 모두 준수합니다.,"{'question': '질문: 공공기관이 준수해야 하는 윤리지침의 주요 목적은 무엇인가요?', 'choices': ['직원들의 개인적인 이득 추구', '사회적 신뢰와 책임감 증진', '법적 규제를 회피하기', '경쟁 우위를 확보하기', '공공서비스 품질의 저하'], 'answer': 2}",,"윤리지침은 공공기관이 사회적 기준과 책임을 준수하도록 하는 데 중요한 역할을 하며, 이를 통해 기관의 신뢰성과 지속 가능성을 높이고자 합니다. 윤리적 원칙은 조직의 행동을 지침으로 삼아 공공서비스의 질을 향상시키고 사회적 책임을 다할 수 있도록 합니다."
generation-for-nlp-823_aug,"Susan은 자신의 자리에 가만히 앉아 있지 못하기 때문에 학교심리학자에게 의뢰된 1학년 학생입니다. 그녀의 선생님은 Susan이 ""항상 일어나서 교실을 돌아다닌다""고 보고합니다.","{'question': '질문: Susan의 행동 문제를 해결하기 위한 첫 번째 단계로 교사가 가장 먼저 고려해야 할 사항은 무엇입니까?', 'choices': ['Susan의 성적', 'Susan의 친구 관계', 'Susan의 행동 원인', 'Susan의 운동 능력', 'Susan의 수업 참여도'], 'answer': 3}",,Susan의 행동 문제를 이해하고 해결하기 위해서는 그녀의 행동의 원인을 파악하는 것이 중요합니다. 행동 원인을 이해하면 적절한 지원 방안을 모색할 수 있습니다.
generation-for-nlp-824_aug,공원에서 달리기를 하는 사람들은 다른 사람이 달리는 모습을 보게 되면 달리는 속도를 높이는 것으로 나타났습니다.,"{'question': '질문: 사람들이 공원에서 달리기를 할 때, 그들의 속도가 영향을 받는 주된 이유는 무엇인가요?', 'choices': ['피로감 증가.', '경쟁심과 동기 부여.', '기후 변화.', '개인의 체력에만 의존.', '하루의 시간대 변화.'], 'answer': 2}",,"연구에 따르면, 다른 사람이 함께 달리는 모습을 보게 되면 사람들은 경쟁심과 동기 부여를 느끼게 되어 속도를 높이는 경향이 있습니다. 이는 사회적 환경이 개인의 행동에 영향을 미친다는 것을 보여줍니다."
generation-for-nlp-825_aug,"한 연구자는 연령과 문제해결에 관한 연구를 위해 10세 20명, 20세 20명, 30세 20명의 시험참여자를 대상으로 문제해결능력을 시험합니다.","{'question': '질문: 이 연구의 주요 초점은 어떤 능력에 대한 차이를 분석하는 것인가요?', 'choices': ['기억력', '창의성', '문제해결능력', '의사소통능력', '감정조절능력'], 'answer': 3}",,"이 연구는 10세, 20세, 30세의 연령대별로 같은 문제해결 능력을 시험하여, 연령에 따른 문제해결 능력의 차이를 분석하는 목적을 가지고 있습니다. 문제해결능력은 다양한 상황에서 효과적으로 문제를 인식하고 해결하는 능력을 의미합니다."
generation-for-nlp-826_aug,Bessie는 1/4티스푼의 물을 0.5갤런의 물에 섞은 물병에서 물 한 모금을 미셨을 때 단맛을 거의 느낄 수 없었습니다.,"{'question': '질문: Bessie가 물 한 모금을 마셨을 때 단맛을 거의 느끼지 못한 이유는 무엇인가요?', 'choices': ['설탕의 농도가 너무 낮기 때문', '물병의 온도가 너무 낮기 때문', '그녀의 미각이 마비된 상태 때문', '물 한 모금의 양이 너무 적기 때문', 'Bessie의 체중이 너무 많기 때문'], 'answer': 1}",,"Bessie가 마신 물에는 1/4티스푼의 설탕이 0.5갤런의 물에 섞여 있어, 설탕의 농도가 너무 낮으면 단맛을 느끼기 힘들다는 감각의 원리에 따라 단맛을 거의 느끼지 못합니다."
