id,paragraph,problems,question_plus,hint
generation-for-nlp-1152_aug,"평화를 수호하는 일보다 더 시급한 일은 없습니다. 평화가 없다면 우리의 독립은 의미가 없습니다. 국가를 재건하고 다시 세우는 일 역시 의미가 없을 것입니다. 우리의 혁명은 제 목표를 달성하지 못할 것입니다. 우리는 무엇을 할 수 있을까요? 많은 것을 할 수 있습니다! 세계 정세에 이성의 목소리를 더할 수 있습니다. 아시아와 아프리카의 모든 영적, 도덕적, 정치적 힘을 평화를 위해 동원할 수 있습니다. 그렇습니다, 우리는 할 수 있습니다! 14억명에 달하는 우리 아시아와 아프리카 사람들은 강인합니다. 인도네시아 대통령 수카르노가 반둥 회의에서 한 기조 연설, 1955","{'question': '질문: 수카르노 대통령의 연설에서 가장 강조된 주제는 무엇인가요?', 'choices': ['아시아와 아프리카의 경제적 협력', '평화의 중요성과 독립의 의미', '군사적 동맹의 필요성', '식민지 역사에 대한 반성', '국제 무역의 확대'], 'answer': 2}",,"이 연설에서 수카르노는 평화가 없이는 독립이 무의미하다는 점을 강조하며, 아시아와 아프리카의 국가들이 평화를 위해 단결할 수 있음을 역설했습니다. 이는 평화가 모든 혁명의 기본 토대가 되어야 한다는 메시지를 담고 있습니다."
generation-for-nlp-1153_aug,"이 질문은 다음 정보를 참조한다.
그는 나를 붙잡고 어둠의 집으로 끌고갔다…
한 번 들어가면 아무도 돌아오지 못하는 그 집으로,
돌아오지 못하는 길을 따라서,
빛이 없는 곳을 거니는 자들이 있는 집으로,
흙을 마시고, 진흙을 먹는 곳으로…
빛이 들지 않는 곳. 그들은 어둠 속을 거닐며,
문과 잠금쇠 위에는 먼지가 쌓여 있다.
길가메쉬 서사시 7장, 수메르, 기원전 2100년 경
진실은 선하고 그 가치는 영원하다.
그것은 신께서 세상을 창조하실 때부터 변하지 않은 진실이요,
그 진리를 어기는 사람은 처벌을 받게 된다.
아무것도 모르는 자의 앞에도 길은 펼쳐지기 마련이다.
범법 행위는 그 어떤 이득도 가져다 주지 못하니…
신께서 인도하는 자들은 스스로를 잃지 않는다.
그 길을 걷지 아니하는 자들은 결코 생명의 강을 건너지 못하리라.
현자 프타호텝의 교훈, 이집트, 기원전 2400년 경","{'question': '질문: 위 두 글에서 공통적으로 나타나는 주제는 무엇인가요?', 'choices': ['인간의 운명에 대한 불안', '도덕적 진리와 그 중요성', '사회의 계급 구조', '신의 개입과 인간의 행동', '사후세계에 대한 다양한 믿음'], 'answer': 2}",,"두 글은 모두 진리와 도덕의 가치를 중요시하며, 이러한 가치가 인간의 삶과 선택에 미치는 영향을 설명하고 있습니다. 수메르의 ""길가메쉬 서사시""에서는 죽음과 불사의 갈망이 다루어지며, 이집트의 ""프타호텝의 교훈""은 도덕적 진리의 실천과 신의 존재를 강조합니다."
generation-for-nlp-1155_aug,"이 질문은 다음 정보를 참조한다.
그는 나를 붙잡고 어둠의 집으로 끌고갔다…
한 번 들어가면 아무도 돌아오지 못하는 그 집으로,
돌아오지 못하는 길을 따라서,
빛이 없는 곳을 거니는 자들이 있는 집으로,
흙을 마시고, 진흙을 먹는 곳으로…
빛이 들지 않는 곳. 그들은 어둠 속을 거닐며,
문과 잠금쇠 위에는 먼지가 쌓여 있다.
길가메쉬 서사시 7장, 수메르, 기원전 2100년 경
진실은 선하고 그 가치는 영원하다.
그것은 신께서 세상을 창조하실 때부터 변하지 않은 진실이요,
그 진리를 어기는 사람은 처벌을 받게 된다.
아무것도 모르는 자의 앞에도 길은 펼쳐지기 마련이다.
범법 행위는 그 어떤 이득도 가져다 주지 못하니…
신께서 인도하는 자들은 스스로를 잃지 않는다.
그 길을 걷지 아니하는 자들은 결코 생명의 강을 건너지 못하리라.
현자 프타호텝의 교훈, 이집트, 기원전 2400년 경","{'question': '질문: 두 번째 글에서 제시된 진리와 도덕적 행동의 관계를 가장 잘 설명하는 선택지는 무엇인가?', 'choices': ['도덕적 행동은 개인의 윤리를 중시할 뿐, 사회에 미치는 영향은 적다.', '진리를 따르는 자들은 마치 생명의 강을 안전하게 건너는 것과 같다.', '어둠의 집은 법과 질서의 반대 개념을 상징한다.', '고대 사회에서 진실은 현실 세계에서만 중요하다.', '무관심은 신의 처벌로 이어지지 않는다.'], 'answer': 2}",,"두 번째 글은 진리를 따르는 것이 궁극적으로 생명의 강을 건너는 것과 같다는 내용을 담고 있습니다. 이는 고대 이집트 사회에서 진리와 도덕적 행동 간의 깊은 관계를 나타내며, 신의 가르침을 따르는 것이 안전하고 신성한 길임을 강조합니다."
generation-for-nlp-1157_aug,"가나 도시는 두 개의 마을로 이루어져 있다. 그중 하나는 무슬림들이 사는 동네로 12개의 모스크와 유급직인 이맘(imam)과 무엣진(muezzin), 법관과 학자들이 살고 있다. 근방에는 담수가 샘솟는 우물이 있어 사람들은 이 물을 식수로 사용하고 채소를 기르는 데 사용하기도 한다. . . . 왕의 통역관을 비롯해 재정 담당 관리 및 대부분의 대신이 무슬림이다. 오직 왕족만이 바느질한 옷을 입을 수 있다. 다른 사람들은 각자 형편대로 면이나 실크 또는 비단으로 만든 로브를 입었다. . . . 왕은 목걸이를 착용하고 팔찌를 차는 등 여성처럼 외모를 꾸몄다. . . . 그는. . . 돔 형태의 파빌리온에 앉아 있으며 그 주위를 열 마리의 말이 에워싸고 있다. 왕과 종교가 같은 사람들은 그가 가까이 다가오면 환영의 의미로 무릎을 꿇고 모래를 자기 머리 위에 뿌린다. 무슬림의 경우 왕을 맞이할 때 손뼉을 칠 뿐이다. [사람들의] 종교는 이교사상으로 우상을 숭배한다. . . . 당나귀에 실리는 소금 한 포대당 왕은 수입에는 1금화 디나르를, 수출에는 2금화 디나르를 세금으로 부과했다. 구리 한 포대당 왕의 몫은 5미스칼이고 다른 상품은 10미스칼이다. . . . 나라 안의 모든 광산에서 나오는 금덩어리는 왕의 것이고 그 외 사람들은 오직 사금만을 가질 수 있었다. 하지만 이를 위해 사람들은 금이 제 가치를 잃을 때까지 그저 모으기만 하고 있었을 것이다. 이 나라 너머에는 말랄이라 불리는 나라가 있었는데, 그곳의 왕은 이슬람에 진심으로 심취해 있었으나 일반 백성들은 여전히 다신교도였다. 그때 이후로 이곳의 통치자들은 알 무슬마니(al-musulmani)라는 칭호를 얻게 되었다.","{'question': '질문: 가나 도시의 왕과 관련된 풍습에 대해 어떤 점이 주목할 만한가?', 'choices': ['왕은 전통적으로 머리에 금관을 쓰고 있었다.', '왕은 특별한 날마다 의상을 바꾸곤 했다.', '왕은 여성들의 외모 꾸미기 방식을 따랐다.', '왕은 종교적 의식을 주관하기 위해 매일 모스크에 출석했다.', '왕의 아내들은 왕과 함께 궁정에서 지내는 것이 허락되지 않았다.'], 'answer': 3}",,단락에서는 왕이 여성처럼 외모를 꾸미고 목걸이나 팔찌를 착용하는 모습이 언급되어 있습니다. 이러한 풍습은 왕의 개인적 스타일을 반영하고 있습니다.
generation-for-nlp-1158_aug,"평화를 수호하는 일보다 더 시급한 일은 없습니다. 평화가 없다면 우리의 독립은 의미가 없습니다. 국가를 재건하고 다시 세우는 일 역시 의미가 없을 것입니다. 우리의 혁명은 제 목표를 달성하지 못할 것입니다. 우리는 무엇을 할 수 있을까요? 많은 것을 할 수 있습니다! 세계 정세에 이성의 목소리를 더할 수 있습니다. 아시아와 아프리카의 모든 영적, 도덕적, 정치적 힘을 평화를 위해 동원할 수 있습니다. 그렇습니다, 우리는 할 수 있습니다! 14억명에 달하는 우리 아시아와 아프리카 사람들은 강인합니다. 인도네시아 대통령 수카르노가 반둥 회의에서 한 기조 연설, 1955.","{'question': '질문: 수카르노가 평화의 중요성을 강조한 반둥 회의의 주요 목적은 무엇이었나요?', 'choices': ['아시아와 아프리카 국가들의 군사 동맹 체결', '제국주의에 대한 저항과 독립 국가 간 협력', '국제 경제 협력체 구성', '냉전의 종식을 위한 대화 촉구', '인도와 파키스탄 간의 분쟁 중재'], 'answer': 2}",,"반둥 회의는 아시아와 아프리카의 독립 국가 지도자들이 모여 평화와 협력을 강조하며, 제국주의 세력에 맞서 독립과 연대의 의지를 나타내기 위해 열린 중요한 회의였습니다."
generation-for-nlp-1159_aug,본스틸의 주된 구상은 소련이 받아들일 수 있는 제일 북단에 항복 구역을 세우는 것이었다. 그는 러시아 군대가 미국군보다 먼저 한국의 남단에 도착할 수 있다는 사실을 알았다. 또한 러시아군이 한국으로 들어오기 직전이라는 사실 혹은 이미 들어왔을 수 있다는 사실 역시 알고 있었다. 한국에서 가장 가까운 미국군 주둔지는 600마일 떨어져 있는 오키나와였다. 따라서 그의 문제는 러시아가 수용할 수 있으면서 동시에 러시아군이 한국 전역을 점령하는 것도 막을 수 있는 항복 협정을 고안하는 것이었다. 만일 러시아가 이를 거부하고 북한으로 진격할 경우 미국은 그들을 막을 방법이 없었다. . . . 그리하여 그는 가상의 선인 38선을 그어 한국에 주둔 중인 일본군이 지정된 미국 혹은 러시아 당국에 항복하는 구역을 정했다. —1940년대 본스틸 대령의 결정에 대한 미국 육군 폴 C. 맥그라스 중위의 기록에서 각색,"{'question': '질문: 본스틸 대령이 한국에 항복 구역을 설정하고자 했던 이유는 무엇인가요?', 'choices': ['미국과 러시아 간의 갈등을 필연적으로 막기 위해서', '한반도의 평화를 보장하기 위해서', '일본의 군사적 세력을 견제하기 위해서', '러시아의 군사적 진출을 제한하기 위해서', '한국 경제의 발전을 도모하기 위해서'], 'answer': 4}",,"본스틸 대령은 러시아군의 한국 진입을 방지하기 위한 항복 협정을 구상했으며, 이를 통해 러시아가 군사적 진출을 확대하지 않도록 하기 위해 노력했습니다. 이 배경에는 미국과 소련의 군사적 긴장이 작용하고 있었음을 염두에 두어야 합니다."
generation-for-nlp-1160_aug,"다음의 정보를 바탕으로 답을 고르시오. 아래 두 저자는 모두 프랑스 혁명에 대해 이야기하고 있다. 최고의 시절이자 최악의 시절, 지혜의 시대이자 어리석음의 시대였다. 믿음의 세기이자 의심의 세기였으며, 빛의 계절이자 어둠의 계절이었다. 희망의 봄이자 절망의 겨울이었다. 우리 앞에는 모든 것이 있었지만 한편으로 아무것도 없었다. 우리는 모두 천국으로 향해 가고자 했지만 우리는 엉뚱한 방향으로 걸었다. 말하자면, 지금과 너무 흡사하게, 그 시절 목청 큰 권위자들 역시 좋든 나쁘든 간에 오직 극단적인 비교로만 그 시대를 규정하려고 했다. 영국의 왕좌에는 턱이 큰 왕과 못생긴 왕비가 앉아 있었고, 프랑스의 왕좌에는 턱이 큰 왕과 아름다운 왕비가 앉아 있었다. 두 나라 모두 분명하게… 영원히 안정되었다는 사실이 분명해 졌다. - 찰스 디킨스, 두 도시 이야기 그 새벽에 살아 있음이 축복이었지만, 젊다는 건 바로 천국이었네. —서곡, 윌리엄 워즈워스","{'question': '질문: 디킨스와 워즈워스가 프랑스 혁명을 묘사하는 방식에서 강조하는 주된 감정은 무엇인가요?', 'choices': ['우울함', '혼란과 가능성', '불신과 증오', '무관심', '안정과 평화'], 'answer': 2}",,"디킨스는 프랑스 혁명을 ""최고의 시절이자 최악의 시절""이라고 표현하여 그 시대의 복잡한 감정을 강조합니다. 반면 워즈워스는 젊음과 희망을 통해 긍정적 가능성을 강조합니다. 이와 같이 두 저자는 시대의 혼란 속에서도 희망을 찾고자 하는 모습을 드러냅니다."
generation-for-nlp-1161_aug,"여성들이여, 깨어나라. 이성의 종소리가 우주 전체에 울려 퍼지노니, 당신의 권리를 찾아라. 노예가 된 남성은 자신의 힘을 몇 배로 키웠으나, 자유의 몸이 되고 난 뒤에는 자신의 동반자를 부당하게 대했다. 오, 여성들이여, 여성들이여! 그대들은 언제 눈을 뜰 것인가? 그대들이 혁명으로부터 얻은 이익은 무엇인가? 더욱 두드러진 냉소, 더욱 확실한 경멸. 지도자들이 계속해서 고집한다면, 우월성을 주장하는 그들의 공허한 가식에 이성의 힘으로 용기 있게 맞서라. 어떤 장애물이 당신 앞을 가로막든, 스스로를 해방할 힘은 본인에게 있다! 올랭프 드 구주, “여성과 여성 시민의 권리 선언”, 1791 독립? 내가 원했던 그 어떤 것도 성취되지 않았습니다. 내 아이들이 교육 받을 기회가 있으리라 기대했건만 그들은 교육 받지 못했습니다. 우리는 과거에도 가난한 소작농이었고, 지금도 가난한 소작농입니다. 변한 건 아무 것도 없습니다. 모든 게 똑같습니다. 우리가 자유롭고, 전쟁이 끝났으며, 두려움 없이 일할 수 있다는 사실. 오직 그것 말고는 변한 게 아무 것도 없습니다. 할리마 곰리, 알제리 독립 전쟁 이후 1970년대 인터뷰","{'question': '질문: 여성 권리가 혁명 후에도 여전히 도전받는 이유는 무엇인가요?', 'choices': ['대부분의 여성들은 정치적 권리를 원하지 않는다.', '경제적 불평등과 사회적 억압이 지속되고 있다.', '여성의 교육 수준이 남성에 비해 항상 높다.', '혁명 이후 여성들은 대부분 전통적인 역할을 지키고 있다.', '모든 혁명은 여성의 권리를 보장하였다.'], 'answer': 2}",,"올랭프 드 구주와 할리마 곰리의 언급은 혁명 이후 여성들이 여전히 권리를 주장해야 하는 불리한 상황을 보여줍니다. 혁명은 표면적으로 변화의 상징이지만, 실제로는 경제적, 사회적 차별이 지속됨을 알 수 있습니다."
generation-for-nlp-1162_aug,"“아프리카 저개발의 책임이 누구, 그리고 무엇에 있느냐는 질문은 두 가지 차원에서 답할 수 있다. 첫째, 아프리카의 부를 유출하고, 대륙의 자원을 보다 빨리 개발할 수 없게 만든 제국주의 체제가 아프리카 경제발전 미비의 주요 원인이라는 것이 하나의 답이다. 둘째, 체제를 자기 멋대로 이용한 자들 및 해당 체제의 대리인이나 무의식적 공범들을 살펴야 한다. 서유럽의 자본주의자들은 착취의 손길을 유럽 내부에서 아프리카 전체로 확장시킨 자들이다.” 월터 로드니, 역사가, 유럽은 어떻게 아프리카를 뒤처지게 만들었는가, 1974","{'question': '질문: 아프리카 저개발의 주요 원인으로 지적되는 제국주의 체제의 영향은 무엇인가요?', 'choices': ['아프리카가 자원을 채굴할 수 있는 기술을 획득하지 못했기 때문이다.', '제국주의 체제가 아프리카의 자원을 유출하고 자발적인 경제 발전을 저해했기 때문이다.', '아프리카가 유럽과의 무역에서 과도한 의존성을 가졌기 때문이다.', '아프리카 국가들이 스스로 경제 체제를 구축하지 못했기 때문이다.', '아프리카 인구가 자연 재해로 줄어들었기 때문이다.'], 'answer': 2}",,단락에서는 제국주의 체제가 아프리카의 자원과 부를 유출하는 과정이 아프리카 경제의 발전을 저해하는 주요 원인이라고 설명하고 있습니다. 이러한 관점에서 제국주의가 미친 영향에 대한 이해가 필요합니다.
generation-for-nlp-1163_aug,"“불가능한 상황을 평화로운 시정으로 해결해야 한다면서 평화로운 시정을 계속해서 거부하는 건 불가능한 요구입니다. 이러한 시정을 이행하는 자가 법을 위반하고 있다고 말하는 것 역시 말이 되지 않습니다. 베르사유의 ‘명령(Dikta)’은 우리에게 법이 아니기 때문입니다. 그들은 우리 머리에 총구를 들이대며, 수백만 국민의 기아를 인질로 삼으며 서명을 강요했습니다. 그리고 그렇게 어쩔 수 없이 서명한 이 서류는 엄숙한 법으로 선언되었습니다.” 아돌프 히틀러, 독일제국의회에서의 연설, 1939년 9월 1일

“우리는 항복하거나 패배하지 않을 것입니다. 우리는 끝까지 싸울 것입니다. 우리는 프랑스에서 싸울 것입니다. 우리는 바다와 대양에서 싸울 것입니다. 우리는 자신감과 힘을 길러 하늘에서 싸울 것입니다. 어떤 대가를 치르더라도 우리의 땅을 지켜 낼 것입니다 우리는 해변에서 싸울 것입니다. 우리는 상륙지점에서 싸울 것입니다. 우리는 들판과 거리에서 싸울 것입니다. 우리는 언덕에서 싸울 것입니다. 우리는 절대로 항복하지 않을 것입니다.” 윈스턴 처칠, 하원 연설, 1940년 6월 4일","{'question': '질문: 히틀러의 연설에서 강조된 독일의 전쟁 의지는 어떤 배경에서 비롯되었습니까?', 'choices': ['제2차 세계 대전의 발발로 인한 군사적 긴장', '세계 경제 대공황으로 인한 국가적인 위기', '핀란드와의 전쟁에서의 군사적 승리', '베르사유 조약에 대한 불만과 독일의 자존심 회복', '독일의 국제 사회에서의 고립'], 'answer': 4}",,"히틀러의 연설은 독일 국민의 전투 의지를 고취시키며, 베르사유 조약의 부당함을 강조하여 국민이 자긍심을 느끼고 싸울 것을 다짐하게 만드는 데 목적이 있었습니다. 베르사유 조약은 독일에게 많은 제한과 벌금을 부과하여 국민의 불만을 초래했습니다."
