id,paragraph,problems,question_plus,hint
generation-for-nlp-514_aug,"이번 담화의 제목을 사람들이 보다 쉽게 이해할 수 있도록 나는 이제부터 얘기하려고 하는 물질의 과학명인 ‘원형질(Protoplasm)’을 ‘생명의 물리학적 기반’으로 번역했다. 생명에 물리학적 기반 혹은 물질이라는 게 있다는 개념이 많은 사람들에게는 낯설 수 있으나 생명이 물질을 통해 작용하는 무언가라는 개념은 널리 퍼져있다. 따라서 우리가 아는 한(그 외의 것에 대해 추측할 권리가 우리에게는 없다), 생명의 물질은 생명력의 조건이라 할 수 있는 끊임없는 죽음의 결과 탄산, 물, 질소 화합물로 분해되며, 이것은 오로지 보통물질이 가진 특성만을 갖고 있을 뿐이다. 토머스 헨리 헉슬리, ""생명의 물리적 기초"", 1868년","{'question': '질문: 헉슬리가 ‘생명의 물리학적 기반’으로 설명한 원형질의 주된 구성 요소는 무엇인가요?', 'choices': ['세포막', '단백질', '탄산, 물, 질소 화합물', 'DNA', '효소'], 'answer': 3}",,"헉슬리는 생명이 물질을 통해 작용한다는 개념을 강조하며, 생명의 물질이 끊임없는 죽음의 결과임을 언급하고 있습니다. 이로 인해 생명의 물리학적 기반이 무엇으로 구성되어 있는지 파악할 수 있습니다."
generation-for-nlp-515_aug,"로마 세계에 만연했던 다양한 예배 방식 모두를, 사람들은 똑같이 참된 것으로, 철학자는 똑같이 거짓으로, 치안 판사는 똑같이 유용한 것으로 간주하였습니다. 에드워드 기번, <로마제국 쇠망사>, 1776–1788","{'question': '질문: 고대 로마에서 다양한 예배 방식이 사회에 미친 영향을 어떻게 설명할 수 있는가?', 'choices': ['종교적 다양성이 사회적 통합을 촉진했다.', '다양한 예배 방식이 도덕적 혼란을 유발하였다.', '종교는 정치적 권력의 공고화를 돕는 역할을 했다.', '예배 방식의 차이가 현대의 종교적 전통에 영향을 미쳤다.', '고대 로마의 종교적 관습은 모든 계층에서 평등하게 대우받았다.'], 'answer': 2}",,"기번은 로마 사회에서 다양한 예배 방식이 존재했지만, 이러한 다양성이 궁극적으로 도덕적 혼란과 쇠퇴를 초래했음을 언급하며 이는 로마 제국의 쇠망 원인 중 하나로 작용했다고 설명합니다."
generation-for-nlp-516_aug,"다음 인용문은 1755년 리스본 지진에 대한 볼테르의 반응입니다. 친애하는 내 벗에게, 자연은 매우 잔인하군요. 운동 법칙이라는 것이 우리 세상에서 어떻게 이렇게 무서운 재앙을 발생시킬 수 있는지 상상조차 하기 힘듭니다. 우리 친구들은 수십만 마리의 개미가 마치 한 번에 개미집에서 짓밟히듯이 이 중 절반이 말로 다할 수 없는 고통 속에 빠져나올 수 없는 잔해에 깔려 있습니다. 유럽 전역에서 가족들이 파멸에 빠졌고 우리 동포인 수백 사업가들의 재산이 리스본의 잔해에 묻혀버렸습니다. 인생 게임이란 얼마나 끔찍한 도박입니까! 종교재판소 궁전이 아직 있다면 설교자들은 무어라 말할까요? 저는 적어도 존경하는 종교 재판관님들은 다른 이들과 마찬가지로 뭉게졌을 것이라고 스스로를 칭찬합니다. 사람은 서로를 박해하지 말라고 가르쳐야 합니다. 일부 성자를 칭하는 악당들이 광신도를 불태우는 동안 지구는 우리 모두를 집어 삼켜버릴테니까요.","{'question': '질문: 볼테르가 리스본 지진에 대한 반응에서 강조한 주제는 무엇인가요?', 'choices': ['재난이 종교의 필요성을 증명한다.', '자연의 잔인성이 인류에게 어떤 교훈을 준다.', '인간 본성이 선하다는 주장.', '과학적 지식이 종교적 믿음을 대체할 수 있다.', '모든 인간은 자연의 힘에 무력하다는 사실.'], 'answer': 2}",,"볼테르는 리스본 지진을 통해 인간 존재의 취약성과 자연의 잔인함을 강조하며, 인간이 서로를 박해하지 말아야 한다고 주장합니다. 이는 계몽주의의 비판적 사고와 인도적 메시지를 반영합니다."
generation-for-nlp-517_aug,"그는 모든 저명 인사가 궁정에 계속 알현하기를 기대했으며, 지위가 낮은 자들이 없음을 재빨리 알아차렸다. 지렛대를 쥐고, 소파에서, 식사할 때, 베르사유 정원(일반적으로 신하들이 따라가는 것이 허용된 유일한 장소)에서 눈을 좌우로 돌리곤 했다. 그에게서 벗어날 수 있는 것은 아무것도 없었고 그는 모두를 보았다. 궁정에 습관적으로 상주하는 자가 보이지 않으면 그 이유를 알고 싶다고 주장했다. 아주 짧게 방문하는 사람들도 만족스러운 설명을 해야 했다. 그곳에 좀처럼 나타나지 않거나 전혀 나타나지 않는 자는 누구든지 그의 불쾌감을 부를 것이 분명했다. 그런 자들에게 호의를 베풀어 주십사 하는 요청을 받으면 그는 오만하게 답하곤 했다. “나는 그자를 모른다.” 잘 나타나지 않는 자들에 대해 그는 “그자는 내가 한 번도 본 적이 없다”고 말했으며, 이러한 판단이 한번 내려지면 재고의 여지는 없었다. 호의를 베풀어 호의의 가치를 높이는 기술을 루이 14세보다 더 잘 이해한 사람은 없다. 말 한 마디, 미소, 심지어 눈빛까지 최대한 활용하는 법을 알고 있었다. 모든 면에서 화려함, 웅장함, 풍요로움을 좋아했으며 궁정에서도 비슷한 취향을 장려했다. 장비, 건물, 파티, 카드놀이에 자유롭게 돈을 쓰는 것은 그의 호의를 얻는 확실한 방법이었고, 아마도 명예의 말 한 마디를 얻는 확실한 방법이었으리라. 정책의 동기는 이와 관련이 있었다. 그는 값비싼 습관을 유행으로 만들어 특정 지위에 있는 자의 필수품이 되도록 함으로써 신하들에게 수입 이상으로 생활하도록 강요했고, 수입을 점진적으로 줄여 생계 수단을 자신의 은혜에 의존하도록 하였다.","{'question': '질문: 루이 14세가 궁정에 보내는 신하들의 행동에 대해 어떤 태도를 취했는가?', 'choices': ['그는 궁정에 나타나지 않는 신하들에게 관대하게 대했다.', '그는 궁정에 자주 나타나는 신하들에 대해 무관심했다.', '그는 궁정에 나타나지 않는 신하들에게 불쾌감을 드러냈다.', '그는 신하들에게 꾸준히 재정 지원을 약속했다.', '그는 모든 신하들에게 평등한 대우를 하였다.'], 'answer': 3}",,이 지문에서는 루이 14세가 궁정에 자주 모습을 드러내지 않는 신하들에 대해 철저하게 주목하며 불만과 오만함을 표현하고 있음을 강조하고 있습니다. 그의 태도는 궁정 사회에서의 고위직의 존재와 행동에 대한 엄격함을 나타냅니다.
generation-for-nlp-518_aug,"1914년 참사의 책임은 독일인에게 있다. … 이 부분에서 안타깝게도 독일은 (원래 위장술이 뛰어남에도 불구하고) 특유의 극단성으로 인해 지나치게 솔직한 민낯을 드러내고 말았다. Deutschland über alles. 가장 위대한 독일! …이것은 역사는 길지만 유치한 인종의 궁극적 틀인 것이다.
조르주 클레망소, 승리의 웅장함과 비참함, 1930년","{'question': '질문: 클레망소가 언급한 ‘Deutschland über alles’의 의미는 무엇을 반영하고 있습니까?', 'choices': ['독일 민족의 단합과 통일성', '전쟁의 위대함을 강조하는 독일의 자존심', '세계 평화를 위한 독일의 노력', '식민지 확장을 통한 경제적 이익', '전후 복구를 위한 독일의 책임감'], 'answer': 1}",,"'Deutschland über alles'라는 표현은 독일 민족이 다른 모든 것을 초월하여 가장 위대하다는 의미를 내포하고 있으며, 이는 당시 독일의 극단적인 민족주의와 관련하여 클레망소가 경계했던 요소 중 하나입니다."
generation-for-nlp-519_aug,"플로렌스는 당신네들의 베니스보다 훨씬 아름답고 540년이나 더 유서 깊은 도시입니다. … 플로렌스 주변에는 귀족과 상인, 시민과 장인들이 소유한 3천 개의 영지가 있으며 여기에서 매년 나는 빵과 고기, 와인과 오일, 야채와 치즈, 건초와 나무는 현금으로 치면 9천 두카트에 달하지요. … 플로렌스가 주력으로 삼는 두 무역 거래는 베니스의 네 개 거래를 합한 것보다 규모가 더 큰데, 바로 양모와 실크입니다. … 아름다운 플로렌스의 도시 안에는 … 양모 길드에 속한 상점이 270개나 되며, 이곳의 물건이 로마와 마르셰로, 나폴리와 시칠리아로, 콘스탄티노플 … 그리고 터키 전역으로 뻗어 나갑니다. 실크 길드의 풍요롭고 화려한 창고도 83개에 달합니다.","{'question': '질문: 플로렌스에서 양모와 실크 무역이 중요한 이유는 무엇인가요?', 'choices': ['두 무역 모두 대량 생산이 가능하기 때문이다.', '두 무역이 도시에 경제적 풍요를 가져왔기 때문이다.', '두 무역이 해외로의 수출이 어려운 품목이기 때문이다.', '두 무역이 주로 귀족들에 의해 독점되기 때문이다.', '두 무역이 전통적인 농업에 의존하기 때문이다.'], 'answer': 2}",,"플로렌스는 다양한 상인들과 장인들이 활발하게 경제 활동을 하는 도시로, 특히 양모와 실크의 거래는 다른 도시들과 비교했을 때 더욱 큰 규모를 자랑합니다. 이러한 무역은 도시의 경제적 이익을 증대시키고 사회적 번영을 이루는 데 중요한 역할을 합니다."
generation-for-nlp-520_aug,"아래의 두 발췌문은 각각 탐험가 크리스토퍼 콜럼버스와 멕시코 치아파스의 도미니카 주교 바톨로뮤 데 라스 카사스가 쓴 것입니다.
본문 1
인디언들은 판매자가 요구하는 무엇이든 줄 것이다. . . . 그리하여 바보처럼 면화와 금을 활 조각, 유리, 병, 항아리와 물물교환했다. 나는 부당한 일이라고 금한 뒤 가져온 아름답고 좋은 물건을 주고 아무것도 돌려받지 않았다. 이들과 좀더 쉽게 어울리고 기독교인이 되도록 유도하며 왕과 왕비, 우리 왕자와 모든 스페인 사람들에게 호감을 표하도록 하고자 했다. 이들은 많이 가지고 있지만 우리에게 꼭 필요한 것들만을 찾아 모아 우리에게 전달하는 데 관심이 있다.
—크리스토퍼 콜럼버스: 라파엘 산체스에게 보낸 편지, 1493년
본문 2
이 온화한 양들에게 달린 일이었다. . . 스페인인들은 눈을 맞춘 첫 날부터 마치 맹렬한 늑대 혹은 며칠을 굶은 사자와 호랑이처럼 달려들었다. 처음부터 구성된 행동 패턴은 오늘날까지 변하지 않고 있으며 스페인인들은 여전히 원주민들을 잘게 찢고 살해해 말못할 고통과 괴로움, 절망을 안겨주며 고문하고 괴롭히며 무자비하게 박해하는 일만 반복하고 있다. 때가 되면 우리는 이들이 고문을 위해 발명해 개량한 수 많은 독창적인 방법 중 일부를 설명할 것이지만 피해자의 숫자 만으로도 얼마나 이들의 고문 방식이 효과적이었는지 알 수 있다. 스페인인들이 처음 도착했을 때 히스파니올라 섬의 원주민 인구는 약 3백만이었으나 지금은 200명만 살아남았다. 이토록 많은 수의 사람들을 죽이고 파괴한 이유는 그리스도교인들의 궁극의 목적이 금을 획득해 빠른 시간 안에 부를 획득해 자신들이 저지른 짓에 비추어 볼 때 말도 안되는 지위에 오르기 위함이었다.
–바톨로뮤 데 라스 카사스: 인디스 파괴에 대한 간략한 설명, 1542년","{'question': '질문: 두 발췌문에서 나타난 원주민에 대한 스페인의 태도는 어떠한 차이를 보이고 있습니까?', 'choices': ['콜럼버스는 원주민과 계약을 통해 상호 이익을 도모하고자 했다.', '콜럼버스는 원주민들을 동등한 존재로 여기지 않았다.', '데 라스 카사스는 스페인 정복자들이 자비롭다고 묘사하고 있다.', '데 라스 카사스는 원주민의 문화와 전통을 존중해야 한다고 주장했다.', '콜럼버스는 경제적 이익보다 도덕적 책임을 강조했다.'], 'answer': 2}",,"콜럼버스의 서신에서는 원주민들이 단순히 스페인인의 요구에 따라 물건을 교환하는 모습이 강조되며, 이는 그들이 원주민을 동등한 존재로 보지 않았음을 시사합니다. 반면, 데 라스 카사스는 스페인 정복자들이 원주민들에게 행한 폭력과 착취를 강조하면서, 그에 대한 도덕적인 비판을 나타내고 있습니다."
generation-for-nlp-521_aug,"얼레빗질 기계(Scribbling-Machines)로 인해 수천 명의 청원자가 일자리를 잃었고 그로 인해 엄청난 고통에 빠졌으며, 더 이상 가족을 부양할 수 없게 되었고, 아이들을 노동 인력으로 키워내기 위한 기회를 박탈당했다. 리즈 지역을 시작으로 그로부터 남서쪽으로 약 17마일 떨어진 곳까지 존재하는 얼레빗질 기계의 수는 믿을 수 없게도 총 170여 개에 달한다! 10명의 남성이 12시간 동안 꼬박 수작업으로 해야 하는 일을 기계 한 대가 같은 시간 내에 끝낼 수 있고, … 20명을 고용해서 해야 할 일을 [기계가] 하루 만에 끝낼 수 있으니 … 4천 명의 사람이 각자 살 길을 찾아야 하고, 만일 적절한 시기에 구제되지 않는다면 교구에 의존할 수밖에 없게 될 것이다. … 이렇게 일자리를 잃은 이 사람들은 가족을 어떻게 부양해야 할 것인가. 아이들에게 어떤 도제교육을 시킬 수 있을까. 다음 세대를 나태하게 빈둥거리는 방랑자로 만들지 않으려면 어떤 일을 시켜야 할까? … 더 많은 폐해를 나열할 수도 있겠지만, 우리는 사익에 눈이 멀지 않은 분별력 있는 사람들이 이 사태의 지속이 가져올 끔찍한 추세를 똑바로 보길 바란다. 인구감소는 당연히 따라올 것이고, 그러면 거래가 사라지고, 지주들은 맨 마지막으로 잡아먹힌다는 것 외에는 어떤 만족도 느끼지 못할 것이다.","{'question': '질문: 이 문서에서 언급된 얼레빗질 기계의 도입으로 가장 직접적인 영향을 받은 주체는 누구인가요?', 'choices': ['식료품 생산 업계', '아이들을 교육하는 학교', '노동 시장의 장인과 노동자', '지주들과 대지주', '정부와 정책 입안자'], 'answer': 3}",,이 문서에서는 얼레빗질 기계가 도입되면서 수작업으로 일하던 수천 명의 청원자들이 일자리를 잃고 고통받았다는 내용이 포함되어 있습니다. 이로 인해 해당 노동 시장의 장인과 노동자들이 가장 큰 피해를 보았음을 알 수 있습니다.
generation-for-nlp-522_aug,"플로렌스는 당신네들의 베니스보다 훨씬 아름답고 540년이나 더 유서 깊은 도시입니다. … 플로렌스 주변에는 귀족과 상인, 시민과 장인들이 소유한 3천 개의 영지가 있으며 여기에서 매년 나는 빵과 고기, 와인과 오일, 야채와 치즈, 건초와 나무는 현금으로 치면 9천 두카트에 달하지요. … 플로렌스가 주력으로 삼는 두 무역 거래는 베니스의 네 개 거래를 합한 것보다 규모가 더 큰데, 바로 양모와 실크입니다. … 아름다운 플로렌스의 도시 안에는 … 양모 길드에 속한 상점이 270개나 되며, 이곳의 물건이 로마와 마르셰로, 나폴리와 시칠리아로, 콘스탄티노플 … 그리고 터키 전역으로 뻗어 나갑니다. 실크 길드의 풍요롭고 화려한 창고도 83개에 달합니다. 베네데토 데이, ‘베네치아인에게 보내는 편지,’ 1472","{'question': '질문: 플로렌스의 경제적 중심으로서 중요한 두 가지 무역 거래는 무엇입니까?', 'choices': ['금속과 곡물', '양모와 실크', '향신료와 유리', '화폐와 도자기', '가죽과 금화'], 'answer': 2}",,"플로렌스는 양모와 실크 거래를 통해 다른 도시들보다 더 큰 규모의 무역을 이루었으며, 이는 도시의 경제적 기반을 형성하는 데 중요한 역할을 했습니다."
generation-for-nlp-523_aug,"정부가 빈곤층에 대한 구원투수의 직책을 맡는 일은 정부는 지키는 것 이상의 일을 할 수 없다는 원칙에 의해 필연적으로 금지된다. 국민에게 고통 완화를 위한 금전적 기여를 요구함으로써 정부는 그 기능이 역전되고 있다. 기본법을 집행해 모든 사람이 다른 사람의 평등한 자유를 침해하지 않는 한 원하는 바를 이룰 자유를 보장해야 한다. 하지만 이는 누군가의 만족을 보장하는 것과는 별도의 문제이다.
무능한 이의 가난, 섣부른 자의 곤경, 게으른 자의 굶주림과 강자에게 약자를 떠넘기는 일은 보다 크고 앞을 내다보는 자비에 의한 결정이다. 이를 분리해서 생각하지 않고 인류 공통의 이익과 연결지어 생각해 보면 이런 가혹한 운명도 커다란 은혜로 가득하다고 볼 수 있다.
허버트 스펜서, 사회적 통계: 인류에 적용되는 적자생존, 1851년","{'question': '질문: 스펜서의 주장에 따르면 정부의 역할은 어떤 방식으로 제한되어야 합니까?', 'choices': ['모든 국민에게 기본 소득을 제공해야 한다.', '빈곤층에 대한 직접적인 지원을 해야 한다.', '사회의 평등한 발전을 위해 재정 지원을 해야 한다.', '개인의 자유와 경쟁을 존중해야 한다.', '사회적 불평등을 해소하기 위한 정책을 추진해야 한다.'], 'answer': 4}",,"스펜서는 개인의 자율성과 경쟁을 강조하며, 정부가 빈곤층에 대한 경제적 지원을 제공해야 한다는 입장에 반대했습니다. 그는 각 개인이 스스로의 능력을 발휘할 때 사회가 발전한다고 믿었습니다."
